Data;SE S2;SE S4;SE S3;SE S3 considerado;Mes;Energia Requerida;Mercado Regulado;Mercado Livre;Perdas;Perdas (%)
2025-02-25 03:10:00;580,78607;432;0,0;0,0;Fev/25;580,78607;432;0,0;148,78607;25,6180507221876
2025-02-25 03:15:00;581,1311;456;0,0;0,0;Fev/25;581,1311;456;0,0;125,13109999999995;21,532335818888367
2025-02-25 03:20:00;579,08032;456;0,0;0,0;Fev/25;579,08032;456;0,0;123,08032000000003;21,254447051490203
2025-02-25 03:25:00;576,71747;432;0,0;0,0;Fev/25;576,71747;432;0,0;144,71747000000005;25,093304352302702
2025-02-25 03:30:00;575,85419;456;0,0;0,0;Fev/25;575,85419;456;0,0;119,85419000000002;20,813287822043982
2025-02-25 03:35:00;571,33698;456;0,0;0,0;Fev/25;571,33698;456;0,0;115,33698000000004;20,1872072065071
2025-02-25 03:40:00;569,3031;432;0,0;0,0;Fev/25;569,3031;432;0,0;137,30309999999997;24,117750281001452
2025-02-25 03:45:00;571,64142;456;0,0;0,0;Fev/25;571,64142;456;0,0;115,64142000000004;20,229713235265567
2025-02-25 03:50:00;574,58124;432;0,0;0,0;Fev/25;574,58124;432;0,0;142,58123999999998;24,814809477594498
2025-02-25 03:55:00;576,76434;456;0,0;0,0;Fev/25;576,76434;456;0,0;120,76433999999995;20,938246632931566
2025-02-25 04:00:00;575,15497;432;0,0;0,0;Fev/25;575,15497;432;0,0;143,15497000000005;24,889808393727353
2025-02-25 04:05:00;575,03174;456;0,0;0,0;Fev/25;575,03174;456;0,0;119,03174000000001;20,700029532282862
2025-02-25 04:10:00;572,60571;432;0,0;0,0;Fev/25;572,60571;432;0,0;140,60571000000004;24,555415278691516
2025-02-25 04:15:00;570,38635;456;0,0;0,0;Fev/25;570,38635;456;0,0;114,38635;20,05418783251037
2025-02-25 04:20:00;566,48718;432;0,0;0,0;Fev/25;566,48718;432;0,0;134,48717999999997;23,740551374878418
2025-02-25 04:25:00;571,81915;456;0,0;0,0;Fev/25;571,81915;456;0,0;115,81915000000004;20,254507041255966
2025-02-25 04:30:00;570,40558;432;0,0;0,0;Fev/25;570,40558;432;0,0;138,40558;24,26441550589319
2025-02-25 04:35:00;567,31696;456;0,0;0,0;Fev/25;567,31696;456;0,0;111,31696;19,62165206554022
2025-02-25 04:40:00;565,28033;432;0,0;0,0;Fev/25;565,28033;432;0,0;133,28033000000005;23,577740622957823
2025-02-25 04:45:00;564,3089;432;0,0;0,0;Fev/25;564,3089;432;0,0;132,3089;23,446183464411067
2025-02-25 04:50:00;566,05109;456;0,0;0,0;Fev/25;566,05109;456;0,0;110,05109000000004;19,441900553534847
2025-02-25 04:55:00;564,30719;456;0,0;0,0;Fev/25;564,30719;456;0,0;108,30718999999999;19,192948790888167
2025-02-25 05:00:00;565,22375;432;0,0;0,0;Fev/25;565,22375;432;0,0;133,22375;23,570090605711457
2025-02-25 05:05:00;565,79132;456;0,0;0,0;Fev/25;565,79132;456;0,0;109,79132000000004;19,40491416517313
2025-02-25 05:10:00;570,74188;456;0,0;0,0;Fev/25;570,74188;456;0,0;114,74188000000004;20,103988163616105
2025-02-25 05:15:00;572,2998;456;0,0;0,0;Fev/25;572,2998;456;0,0;116,2998;20,32148185269329
2025-02-25 05:20:00;609,00977;480;0,0;0,0;Fev/25;609,00977;480;0,0;129,00977;21,18353043827195
2025-02-25 05:25:00;607,76764;480;0,0;0,0;Fev/25;607,76764;480;0,0;127,76764000000003;21,02244864501177
2025-02-25 05:30:00;603,24152;456;0,0;0,0;Fev/25;603,24152;456;0,0;147,24152000000004;24,40838621320363
2025-02-25 05:35:00;604,8598;504;0,0;0,0;Fev/25;604,8598;504;0,0;100,85979999999995;16,674905490495476
2025-02-25 05:40:00;614,2981;480;0,0;0,0;Fev/25;614,2981;480;0,0;134,29809999999998;21,86204059560008
2025-02-25 05:45:00;610,20337;480;0,0;0,0;Fev/25;610,20337;480;0,0;130,20336999999995;21,337700904536135
2025-02-25 05:50:00;608,47516;480;0,0;0,0;Fev/25;608,47516;480;0,0;128,47515999999996;21,114281805686197
2025-02-25 05:55:00;604,23138;480;0,0;0,0;Fev/25;604,23138;480;0,0;124,23137999999994;20,56023306833219
2025-02-25 06:00:00;607,79272;480;0,0;0,0;Fev/25;607,79272;480;0,0;127,79272000000003;21,025707580044728
2025-02-25 06:05:00;617,45105;504;0,0;0,0;Fev/25;617,45105;504;0,0;113,45105000000001;18,374096213780835
2025-02-25 06:10:00;629,59119;504;0,0;0,0;Fev/25;629,59119;504;0,0;125,59118999999998;19,94805391098309
2025-02-25 06:15:00;638,23315;528;0,0;0,0;Fev/25;638,23315;528;0,0;110,23315000000002;17,271611479284648
2025-02-25 06:20:00;656,547;528;0,0;0,0;Fev/25;656,547;528;0,0;128,54700000000003;19,57925327508922
2025-02-25 06:25:00;670,44299;528;0,0;0,0;Fev/25;670,44299;528;0,0;142,44299;21,246100283634856
2025-02-25 06:30:00;682,88025;528;0,0;0,0;Fev/25;682,88025;528;0,0;154,88025000000005;22,680440677556575
2025-02-25 06:35:00;694,46936;552;0,0;0,0;Fev/25;694,46936;552;0,0;142,46936000000005;20,514851799941187
2025-02-25 06:40:00;700,77887;528;0,0;0,0;Fev/25;700,77887;528;0,0;172,77886999999998;24,65526250812899
2025-02-25 06:45:00;707,85956;552;0,0;0,0;Fev/25;707,85956;552;0,0;155,85956;22,018429757450754
2025-02-25 06:50:00;698,22998;552;0,0;0,0;Fev/25;698,22998;552;0,0;146,22997999999995;20,94295349506476
2025-02-25 06:55:00;698,63495;528;0,0;0,0;Fev/25;698,63495;528;0,0;170,63495;24,424050070784464
2025-02-25 07:00:00;697,94891;528;0,0;0,0;Fev/25;697,94891;528;0,0;169,94890999999996;24,34976365247135
2025-02-25 07:05:00;709,2821;576;0,0;0,0;Fev/25;709,2821;576;0,0;133,2821;18,79112697190582
2025-02-25 07:10:00;749,77246;576;0,0;0,0;Fev/25;749,77246;576;0,0;173,77246000000002;23,17669283291627
2025-02-25 07:15:00;786,50507;576;0,0;0,0;Fev/25;786,50507;576;0,0;210,50507000000005;26,764617041820216
2025-02-25 07:20:00;801,61548;600;0,0;0,0;Fev/25;801,61548;600;0,0;201,61548000000005;25,151146033257742
2025-02-25 07:25:00;807,2392;576;0,0;0,0;Fev/25;807,2392;576;0,0;231,23919999999998;28,645685194673398
2025-02-25 07:30:00;830,20056;624;0,0;0,0;Fev/25;830,20056;624;0,0;206,20056;24,837439280937126
2025-02-25 07:35:00;839,75708;600;0,0;0,0;Fev/25;839,75708;600;0,0;239,75707999999997;28,550766133463263
2025-02-25 07:40:00;841,57501;600;0,0;0,0;Fev/25;841,57501;600;0,0;241,57501000000002;28,70510734390747
2025-02-25 07:45:00;839,91821;600;0,0;0,0;Fev/25;839,91821;600;0,0;239,91821000000004;28,56447296219474
2025-02-25 07:50:00;845,57935;600;0,0;0,0;Fev/25;845,57935;600;0,0;245,57934999999998;29,04273265424469
2025-02-25 07:55:00;857,15948;600;0,0;0,0;Fev/25;857,15948;600;0,0;257,15948000000003;30,001357507006748
2025-02-25 08:00:00;866,01617;600;0,0;0,0;Fev/25;866,01617;600;0,0;266,01617;30,71722898661349
2025-02-25 08:05:00;881,39081;624;0,0;0,0;Fev/25;881,39081;624;0,0;257,39081;29,20280164936142
2025-02-25 08:10:00;895,14075;648;0,0;0,0;Fev/25;895,14075;648;0,0;247,14075000000003;27,609149734273636
2025-02-25 08:15:00;896,28595;624;0,0;0,0;Fev/25;896,28595;624;0,0;272,28594999999996;30,379361631184775
2025-02-25 08:20:00;905,3186;648;0,0;0,0;Fev/25;905,3186;648;0,0;257,31859999999995;28,422988326982342
2025-02-25 08:25:00;925,59735;648;0,0;0,0;Fev/25;925,59735;648;0,0;277,59735;29,991156521785634
2025-02-25 08:30:00;920,72925;624;0,0;0,0;Fev/25;920,72925;624;0,0;296,72925;32,2276336936184
2025-02-25 08:35:00;917,17822;648;0,0;0,0;Fev/25;917,17822;648;0,0;269,17822;29,348518546373683
2025-02-25 08:40:00;916,12677;624;0,0;0,0;Fev/25;916,12677;624;0,0;292,12676999999996;31,887155748106778
2025-02-25 08:45:00;913,78967;648;0,0;0,0;Fev/25;913,78967;648;0,0;265,78967;29,08652600548658
2025-02-25 08:50:00;917,89197;648;0,0;0,0;Fev/25;917,89197;648;0,0;269,89197;29,403456923149683
2025-02-25 08:55:00;920,5246;648;0,0;0,0;Fev/25;920,5246;648;0,0;272,52459999999996;29,605357640632306
2025-02-25 09:00:00;918,92224;624;0,0;0,0;Fev/25;918,92224;624;0,0;294,92224;32,094363066019596
2025-02-25 09:05:00;902,76007;648;0,0;0,0;Fev/25;902,76007;648;0,0;254,76007000000004;28,22013051596312
2025-02-25 09:10:00;920,73389;672;0,0;0,0;Fev/25;920,73389;672;0,0;248,73388999999997;27,014742554985133
2025-02-25 09:15:00;927,10876;648;0,0;0,0;Fev/25;927,10876;648;0,0;279,10875999999996;30,10528775502024
2025-02-25 09:20:00;936,45129;672;0,0;0,0;Fev/25;936,45129;672;0,0;264,45129;28,239727236640356
2025-02-25 09:25:00;976,96234;696;0,0;0,0;Fev/25;976,96234;696;0,0;280,96234000000004;28,758768736162338
2025-02-25 09:30:00;989,63898;696;0,0;0,0;Fev/25;989,63898;696;0,0;293,63897999999995;29,671323172820045
2025-02-25 09:35:00;980,31763;672;0,0;0,0;Fev/25;980,31763;672;0,0;308,31763;31,45078906721284
2025-02-25 09:40:00;994,19861;696;0,0;0,0;Fev/25;994,19861;696;0,0;298,19861000000003;29,993867120775803
2025-02-25 09:45:00;999,41089;696;0,0;0,0;Fev/25;999,41089;696;0,0;303,41089;30,358973775040614
2025-02-25 09:50:00;997,15265;672;0,0;0,0;Fev/25;997,15265;672;0,0;325,15265;32,608111706868556
2025-02-25 09:55:00;994,4989;696;0,0;0,0;Fev/25;994,4989;696;0,0;298,49890000000005;30,015005547014685
2025-02-25 10:00:00;996,53271;696;0,0;0,0;Fev/25;996,53271;696;0,0;300,53270999999995;30,157836966535694
2025-02-25 10:05:00;990,25134;696;0,0;0,0;Fev/25;990,25134;696;0,0;294,25134;29,714813614894986
2025-02-25 10:10:00;987,13434;696;0,0;0,0;Fev/25;987,13434;696;0,0;291,13433999999995;29,492879358244185
2025-02-25 10:15:00;990,44324;672;0,0;0,0;Fev/25;990,44324;672;0,0;318,44323999999995;32,15158901988164
2025-02-25 10:20:00;984,37756;696;0,0;0,0;Fev/25;984,37756;696;0,0;288,37756;29,295421972032763
2025-02-25 10:25:00;979,14795;672;0,0;0,0;Fev/25;979,14795;672;0,0;307,14795000000004;31,36890088979914
2025-02-25 10:30:00;982,40619;696;0,0;0,0;Fev/25;982,40619;696;0,0;286,40619000000004;29,15354085869512
2025-02-25 10:35:00;1000,91364;696;0,0;0,0;Fev/25;1000,91364;696;0,0;304,91364;30,463531299263742
2025-02-25 10:40:00;1006,69067;696;0,0;0,0;Fev/25;1006,69067;696;0,0;310,69066999999995;30,862575690703476
2025-02-25 10:45:00;1005,88202;720;0,0;0,0;Fev/25;1005,88202;720;0,0;285,88202;28,421028939358116
2025-02-25 10:50:00;1028,68127;696;0,0;0,0;Fev/25;1028,68127;696;0,0;332,68127000000004;32,34055870386364
2025-02-25 10:55:00;1032,10596;720;0,0;0,0;Fev/25;1032,10596;720;0,0;312,1059600000001;30,239720735650057
2025-02-25 11:00:00;1040,04224;720;0,0;0,0;Fev/25;1040,04224;720;0,0;320,04224;30,772042489351204
2025-02-25 11:05:00;1045,81006;720;0,0;0,0;Fev/25;1045,81006;720;0,0;325,81006;31,153846425994413
2025-02-25 11:10:00;1056,1012;744;0,0;0,0;Fev/25;1056,1012;744;0,0;312,10120000000006;29,552205792399445
2025-02-25 11:15:00;1062,85425;744;0,0;0,0;Fev/25;1062,85425;744;0,0;318,8542500000001;29,999809475287893
2025-02-25 11:20:00;1062,47302;720;0,0;0,0;Fev/25;1062,47302;720;0,0;342,4730199999999;32,23357332876085
2025-02-25 11:25:00;1072,24048;744;0,0;0,0;Fev/25;1072,24048;744;0,0;328,24047999999993;30,612580491271878
2025-02-25 11:30:00;1072,81909;744;0,0;0,0;Fev/25;1072,81909;744;0,0;328,81908999999996;30,650003627359013
2025-02-25 11:35:00;1045,07288;720;0,0;0,0;Fev/25;1045,07288;720;0,0;325,07287999999994;31,105283298519808
2025-02-25 11:40:00;1046,75134;720;0,0;0,0;Fev/25;1046,75134;720;0,0;326,75134;31,215755596739914
2025-02-25 11:45:00;1042,75647;720;0,0;0,0;Fev/25;1042,75647;720;0,0;322,75647000000004;30,952238541372946
2025-02-25 11:50:00;1053,81396;744;0,0;0,0;Fev/25;1053,81396;744;0,0;309,81395999999995;29,399303080023724
2025-02-25 11:55:00;1056,34399;720;0,0;0,0;Fev/25;1056,34399;720;0,0;336,3439900000001;31,840384683780904
2025-02-25 12:00:00;1033,49353;720;0,0;0,0;Fev/25;1033,49353;720;0,0;313,49352999999996;30,333380993686525
2025-02-25 12:05:00;1006,60229;696;0,0;0,0;Fev/25;1006,60229;696;0,0;310,60229000000004;30,856505402943206
2025-02-25 12:10:00;994,61987;696;0,0;0,0;Fev/25;994,61987;696;0,0;298,61987;30,023517426813523
2025-02-25 12:15:00;994,15912;696;0,0;0,0;Fev/25;994,15912;696;0,0;298,15912000000003;29,991086336360322
2025-02-25 12:20:00;985,05292;696;0,0;0,0;Fev/25;985,05292;696;0,0;289,05292;29,343897584710472
2025-02-25 12:25:00;978,38239;696;0,0;0,0;Fev/25;978,38239;696;0,0;282,38239;28,862170137792443
2025-02-25 12:30:00;978,67328;672;0,0;0,0;Fev/25;978,67328;672;0,0;306,67328;31,335613862881793
2025-02-25 12:35:00;974,43207;696;0,0;0,0;Fev/25;974,43207;696;0,0;278,43206999999995;28,57377939131252
2025-02-25 12:40:00;990,65973;696;0,0;0,0;Fev/25;990,65973;696;0,0;294,65972999999997;29,743788010844046
2025-02-25 12:45:00;987,03351;696;0,0;0,0;Fev/25;987,03351;696;0,0;291,03351;29,48567673249513
2025-02-25 12:50:00;982,71375;696;0,0;0,0;Fev/25;982,71375;696;0,0;286,71375;29,17571368061147
2025-02-25 12:55:00;967,23981;672;0,0;0,0;Fev/25;967,23981;672;0,0;295,23981000000003;30,523951449020696
2025-02-25 13:00:00;961,76398;696;0,0;0,0;Fev/25;961,76398;696;0,0;265,76397999999995;27,632972904641317
2025-02-25 13:05:00;991,82629;720;0,0;0,0;Fev/25;991,82629;720;0,0;271,82629;27,40664295155959
2025-02-25 13:10:00;1037,02917;744;0,0;0,0;Fev/25;1037,02917;744;0,0;293,02917;28,256598606575363
2025-02-25 13:15:00;1058,83838;744;0,0;0,0;Fev/25;1058,83838;744;0,0;314,8383799999999;29,734318848547964
2025-02-25 13:20:00;1070,33984;768;0,0;0,0;Fev/25;1070,33984;768;0,0;302,3398400000001;28,24708832663839
2025-02-25 13:25:00;1080,47766;768;0,0;0,0;Fev/25;1080,47766;768;0,0;312,47766;28,920325849217466
2025-02-25 13:30:00;1088,93237;768;0,0;0,0;Fev/25;1088,93237;768;0,0;320,93237;29,472204045141943
2025-02-25 13:35:00;1080,62256;744;0,0;0,0;Fev/25;1080,62256;744;0,0;336,62256;31,15079885061811
2025-02-25 13:40:00;1064,48877;744;0,0;0,0;Fev/25;1064,48877;744;0,0;320,48876999999993;30,107294603023377
2025-02-25 13:45:00;1062,92737;744;0,0;0,0;Fev/25;1062,92737;744;0,0;318,9273700000001;30,004624869147932
2025-02-25 13:50:00;1073,97791;744;0,0;0,0;Fev/25;1073,97791;744;0,0;329,97791000000007;30,72483213365162
2025-02-25 13:55:00;1072,00525;744;0,0;0,0;Fev/25;1072,00525;744;0,0;328,00524999999993;30,597354817058957
2025-02-25 14:00:00;1087,36475;768;0,0;0,0;Fev/25;1087,36475;768;0,0;319,36474999999996;29,370526311433213
2025-02-25 14:05:00;1099,85803;744;0,0;0,0;Fev/25;1099,85803;744;0,0;355,8580300000001;32,35490584180215
2025-02-25 14:10:00;1093,97888;768;0,0;0,0;Fev/25;1093,97888;768;0,0;325,9788799999999;29,79754782834564
2025-02-25 14:15:00;1092,24573;768;0,0;0,0;Fev/25;1092,24573;768;0,0;324,2457300000001;29,686152217779792
2025-02-25 14:20:00;1081,60095;768;0,0;0,0;Fev/25;1081,60095;768;0,0;313,60095;28,994145206695688
2025-02-25 14:25:00;1102,24512;792;0,0;0,0;Fev/25;1102,24512;792;0,0;310,24512000000004;28,146653985639787
2025-02-25 14:30:00;1102,2207;768;0,0;0,0;Fev/25;1102,2207;768;0,0;334,2207000000001;30,32248441714078
2025-02-25 14:35:00;1111,08618;792;0,0;0,0;Fev/25;1111,08618;792;0,0;319,08618;28,71840058347229
2025-02-25 14:40:00;1132,04065;768;0,0;0,0;Fev/25;1132,04065;768;0,0;364,0406499999999;32,15791323394615
2025-02-25 14:45:00;1117,01294;768;0,0;0,0;Fev/25;1117,01294;768;0,0;349,01294000000007;31,2452011522803
2025-02-25 14:50:00;1131,3418;792;0,0;0,0;Fev/25;1131,3418;792;0,0;339,3417999999999;29,994631153909452
2025-02-25 14:55:00;1120,66858;744;0,0;0,0;Fev/25;1120,66858;744;0,0;376,66858;33,611059212528296
2025-02-25 15:00:00;1118,6145;792;0,0;0,0;Fev/25;1118,6145;792;0,0;326,6144999999999;29,19812857780763
2025-02-25 15:05:00;1098,15381;768;0,0;0,0;Fev/25;1098,15381;768;0,0;330,15381;30,064441519353284
2025-02-25 15:10:00;1084,85059;744;0,0;0,0;Fev/25;1084,85059;744;0,0;340,85059;31,419127494782483
2025-02-25 15:15:00;1094,92004;768;0,0;0,0;Fev/25;1094,92004;768;0,0;326,92004;29,85789172330794
2025-02-25 15:20:00;1102,99341;768;0,0;0,0;Fev/25;1102,99341;768;0,0;334,99341000000004;30,371297503944287
2025-02-25 15:25:00;1109,25378;792;0,0;0,0;Fev/25;1109,25378;792;0,0;317,25378;28,600648987646455
2025-02-25 15:30:00;1139,81836;792;0,0;0,0;Fev/25;1139,81836;792;0,0;347,81836;30,515244551772263
2025-02-25 15:35:00;1137,90234;792;0,0;0,0;Fev/25;1137,90234;792;0,0;345,9023400000001;30,398244896833592
2025-02-25 15:40:00;1137,0459;816;0,0;0,0;Fev/25;1137,0459;816;0,0;321,0459000000001;28,23508707959811
2025-02-25 15:45:00;1128,43323;792;0,0;0,0;Fev/25;1128,43323;792;0,0;336,4332300000001;29,814190246772515
2025-02-25 15:50:00;1134,73877;792;0,0;0,0;Fev/25;1134,73877;792;0,0;342,73876999999993;30,204200214292488
2025-02-25 15:55:00;1125,3623;792;0,0;0,0;Fev/25;1125,3623;792;0,0;333,3623;29,622664629870755
2025-02-25 16:00:00;1144,86438;816;0,0;0,0;Fev/25;1144,86438;816;0,0;328,86438;28,725182278795323
2025-02-25 16:05:00;1167,16235;840;0,0;0,0;Fev/25;1167,16235;840;0,0;327,16235000000006;28,030577751244294
2025-02-25 16:10:00;1159,00989;816;0,0;0,0;Fev/25;1159,00989;816;0,0;343,00989000000004;29,595078778835965
2025-02-25 16:15:00;1163,63391;840;0,0;0,0;Fev/25;1163,63391;840;0,0;323,63391;27,812347785567717
2025-02-25 16:20:00;1162,52441;840;0,0;0,0;Fev/25;1162,52441;840;0,0;322,52441;27,74345271597351
2025-02-25 16:25:00;1205,98779;864;0,0;0,0;Fev/25;1205,98779;864;0,0;341,9877899999999;28,357483619299323
2025-02-25 16:30:00;1213,34802;864;0,0;0,0;Fev/25;1213,34802;864;0,0;349,3480199999999;28,79207072015496
2025-02-25 16:35:00;1212,14526;864;0,0;0,0;Fev/25;1212,14526;864;0,0;348,14526;28,721414131504336
2025-02-25 16:40:00;1222,02283;864;0,0;0,0;Fev/25;1222,02283;864;0,0;358,0228300000001;29,29755657674579
2025-02-25 16:45:00;1205,1311;840;0,0;0,0;Fev/25;1205,1311;840;0,0;365,13110000000006;30,298039773432123
2025-02-25 16:50:00;1196,50732;840;0,0;0,0;Fev/25;1196,50732;840;0,0;356,50731999999994;29,795665604452797
2025-02-25 16:55:00;1180,94641;840;0,0;0,0;Fev/25;1180,94641;840;0,0;340,94641;28,870608108288337
2025-02-25 17:00:00;1144,80554;816;0,0;0,0;Fev/25;1144,80554;816;0,0;328,80554000000006;28,72151894023854
2025-02-25 17:05:00;1154,75305;840;0,0;0,0;Fev/25;1154,75305;840;0,0;314,75305000000003;27,25717416377467
2025-02-25 17:10:00;1134,84021;840;0,0;0,0;Fev/25;1134,84021;840;0,0;294,84021000000007;25,98076869341808
2025-02-25 17:15:00;1146,99072;816;0,0;0,0;Fev/25;1146,99072;816;0,0;330,99072;28,857314556128234
2025-02-25 17:20:00;1131,19287;840;0,0;0,0;Fev/25;1131,19287;840;0,0;291,1928700000001;25,74210620687523
2025-02-25 17:25:00;1121,08936;840;0,0;0,0;Fev/25;1121,08936;840;0,0;281,08935999999994;25,072877330670586
2025-02-25 17:30:00;1136,86194;840;0,0;0,0;Fev/25;1136,86194;840;0,0;296,86194;26,112400244483513
2025-02-25 17:35:00;1118,66382;816;0,0;0,0;Fev/25;1118,66382;816;0,0;302,66382;27,055833449588096
2025-02-25 17:40:00;1098,56946;840;0,0;0,0;Fev/25;1098,56946;840;0,0;258,56945999999994;23,536924101276213
2025-02-25 17:45:00;1091,98779;816;0,0;0,0;Fev/25;1091,98779;816;0,0;275,9877899999999;25,273889738272615
2025-02-25 17:50:00;1087,61902;816;0,0;0,0;Fev/25;1087,61902;816;0,0;271,6190200000001;24,973728392502743
2025-02-25 17:55:00;1085,56616;840;0,0;0,0;Fev/25;1085,56616;840;0,0;245,56616000000008;22,621022011224085
2025-02-25 18:00:00;1080,79297;816;0,0;0,0;Fev/25;1080,79297;816;0,0;264,79296999999997;24,499879010130865
2025-02-25 18:05:00;1035,55774;792;0,0;0,0;Fev/25;1035,55774;792;0,0;243,55773999999997;23,51947463595801
2025-02-25 18:10:00;1011,51648;792;0,0;0,0;Fev/25;1011,51648;792;0,0;219,51648;21,701720569100367
2025-02-25 18:15:00;1014,61908;768;0,0;0,0;Fev/25;1014,61908;768;0,0;246,61908000000005;24,3065683330142
2025-02-25 18:20:00;1015,38501;792;0,0;0,0;Fev/25;1015,38501;792;0,0;223,38500999999997;22,00003031362458
2025-02-25 18:25:00;1020,44476;792;0,0;0,0;Fev/25;1020,44476;792;0,0;228,44475999999997;22,386783582484167
2025-02-25 18:30:00;1027,96375;816;0,0;0,0;Fev/25;1027,96375;816;0,0;211,9637499999999;20,619768936404608
2025-02-25 18:35:00;1027,5011;816;0,0;0,0;Fev/25;1027,5011;816;0,0;211,50109999999995;20,584026625372953
2025-02-25 18:40:00;1021,12891;792;0,0;0,0;Fev/25;1021,12891;792;0,0;229,12891000000002;22,438783953340426
2025-02-25 18:45:00;1017,38904;816;0,0;0,0;Fev/25;1017,38904;816;0,0;201,38904000000002;19,794693286650702
2025-02-25 18:50:00;1027,13416;816;0,0;0,0;Fev/25;1027,13416;816;0,0;211,13416000000007;20,55565555331156
2025-02-25 18:55:00;1058,20752;864;0,0;0,0;Fev/25;1058,20752;864;0,0;194,20751999999993;18,352498572302714
2025-02-25 19:00:00;1069,53064;864;0,0;0,0;Fev/25;1069,53064;864;0,0;205,53063999999995;19,21690060230532
2025-02-25 19:05:00;1069,77136;840;0,0;0,0;Fev/25;1069,77136;840;0,0;229,77135999999996;21,478548462916407
2025-02-25 19:10:00;1077,68469;864;0,0;0,0;Fev/25;1077,68469;864;0,0;213,68469000000005;19,828127093463678
2025-02-25 19:15:00;1069,7168;864;0,0;0,0;Fev/25;1069,7168;864;0,0;205,71679999999992;19,230959072532087
2025-02-25 19:20:00;1066,7085;864;0,0;0,0;Fev/25;1066,7085;864;0,0;202,70849999999996;19,003176594167943
2025-02-25 19:25:00;1071,20557;864;0,0;0,0;Fev/25;1071,20557;864;0,0;207,20557000000008;19,34321252642479
2025-02-25 19:30:00;1086,755;864;0,0;0,0;Fev/25;1086,755;864;0,0;222,7550000000001;20,49726019203961
2025-02-25 19:35:00;1082,9613;864;0,0;0,0;Fev/25;1082,9613;864;0,0;218,96129999999994;20,218755739471018
2025-02-25 19:40:00;1072,57898;864;0,0;0,0;Fev/25;1072,57898;864;0,0;208,57898;19,446491483545575
2025-02-25 19:45:00;1075,86035;864;0,0;0,0;Fev/25;1075,86035;864;0,0;211,86034999999993;19,692179379972497
2025-02-25 19:50:00;1081,56726;840;0,0;0,0;Fev/25;1081,56726;840;0,0;241,56726000000003;22,334927187052614
2025-02-25 19:55:00;1069,11902;864;0,0;0,0;Fev/25;1069,11902;864;0,0;205,1190200000001;19,18579841559643
2025-02-25 20:00:00;1058,85864;840;0,0;0,0;Fev/25;1058,85864;840;0,0;218,85863999999992;20,669297272769096
2025-02-25 20:05:00;1041,97205;816;0,0;0,0;Fev/25;1041,97205;816;0,0;225,97205000000008;21,686958877639768
2025-02-25 20:10:00;1041,83118;840;0,0;0,0;Fev/25;1041,83118;840;0,0;201,8311799999999;19,372733689924686
2025-02-25 20:15:00;1045,09509;840;0,0;0,0;Fev/25;1045,09509;840;0,0;205,09509000000003;19,62453866279288
2025-02-25 20:20:00;1048,89734;816;0,0;0,0;Fev/25;1048,89734;816;0,0;232,89733999999999;22,204016648569247
2025-02-25 20:25:00;1043,71411;840;0,0;0,0;Fev/25;1043,71411;840;0,0;203,7141099999999;19,51819066621605
2025-02-25 20:30:00;1047,78552;840;0,0;0,0;Fev/25;1047,78552;840;0,0;207,7855199999999;19,830921122101394
2025-02-25 20:35:00;1044,51453;816;0,0;0,0;Fev/25;1044,51453;816;0,0;228,51452999999992;21,877582689060336
2025-02-25 20:40:00;1036,87537;816;0,0;0,0;Fev/25;1036,87537;816;0,0;220,87536999999998;21,30201723279433
2025-02-25 20:45:00;1025,96082;840;0,0;0,0;Fev/25;1025,96082;840;0,0;185,96082;18,125528419301627
2025-02-25 20:50:00;1029,0946;816;0,0;0,0;Fev/25;1029,0946;816;0,0;213,0945999999999;20,70699817101362
2025-02-25 20:55:00;1039,97571;840;0,0;0,0;Fev/25;1039,97571;840;0,0;199,97570999999994;19,228882759194438
2025-02-25 21:00:00;1040,3042;816;0,0;0,0;Fev/25;1040,3042;816;0,0;224,30420000000004;21,56140482754948
2025-02-25 21:05:00;1029,97412;840;0,0;0,0;Fev/25;1029,97412;840;0,0;189,97412000000008;18,444552762160672
2025-02-25 21:10:00;1041,56006;816;0,0;0,0;Fev/25;1041,56006;816;0,0;225,56006000000002;21,655982085180955
2025-02-25 21:15:00;1024,99353;816;0,0;0,0;Fev/25;1024,99353;816;0,0;208,99352999999996;20,38974138695295
2025-02-25 21:20:00;1015,17993;792;0,0;0,0;Fev/25;1015,17993;792;0,0;223,17993;21,984273270650654
2025-02-25 21:25:00;1008,06171;816;0,0;0,0;Fev/25;1008,06171;816;0,0;192,06170999999995;19,05257466827105
2025-02-25 21:30:00;1010,15533;792;0,0;0,0;Fev/25;1010,15533;792;0,0;218,15533000000005;21,596216296755077
2025-02-25 21:35:00;1000,20026;792;0,0;0,0;Fev/25;1000,20026;792;0,0;208,20025999999996;20,81585741639379
2025-02-25 21:40:00;978,32312;768;0,0;0,0;Fev/25;978,32312;768;0,0;210,32312000000002;21,49832869124058
2025-02-25 21:45:00;973,85223;768;0,0;0,0;Fev/25;973,85223;768;0,0;205,85222999999996;21,13793280526759
2025-02-25 21:50:00;972,4599;768;0,0;0,0;Fev/25;972,4599;768;0,0;204,45989999999995;21,02502118596355
2025-02-25 21:55:00;951,39349;744;0,0;0,0;Fev/25;951,39349;744;0,0;207,39349000000004;21,798918342399006
2025-02-25 22:00:00;952,14697;768;0,0;0,0;Fev/25;952,14697;768;0,0;184,14697;19,34018337526191
